"StationID","SampleDepth","SampleDepthUnits","SampleType","QABatch","Matrix","LabCode","Species","Dilution","Concentration","ConcentrationUnits","EndPoint","LabRep","Value","ValueUnits","QACode","Comments"
"6320",,,"Result","B08MG01","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"97","PERCENT","A",""
"6320",,,"Result","B08MG01","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"86","PERCENT","A",""
"6320",,,"Result","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"85","PERCENT","A",
"6320",,,"Result","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"90","PERCENT","A",
"6320",,,"Result","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"85","PERCENT","A",
"6320",,,"Result","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"90","PERCENT","A",
"6320",,,"Result","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"100","PERCENT","A",
"6325",,,"Result","B08MG01","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"85","PERCENT","A",""
"6325",,,"Result","B08MG01","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"63","PERCENT","A",""
"6325",,,"Result","B08MG01","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"78","PERCENT","A",""
"6325",,,"Result","B08MG01","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"88","PERCENT","A",""
"6325",,,"Result","B08MG01","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"80","PERCENT","A",""
"6325",,,"Result","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"95","PERCENT","A",
"6325",,,"Result","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"90","PERCENT","A",
"6325",,,"Result","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"95","PERCENT","A",
"6325",,,"Result","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"95","PERCENT","A",
"6325",,,"Result","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"90","PERCENT","A",
"6327",,,"Result","B08MG01","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"4","PERCENT","A",""
"6327",,,"Result","B08MG01","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"2","PERCENT","A",""
"6327",,,"Result","B08MG01","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"4","PERCENT","A",""
"6327",,,"Result","B08MG01","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"0","PERCENT","A",""
"6327",,,"Result","B08MG01","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"1","PERCENT","A",""
"6327",,,"Result","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"90","PERCENT","A",
"6327",,,"Result","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"90","PERCENT","A",
"6327",,,"Result","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"85","PERCENT","A",
"6327",,,"Result","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"90","PERCENT","A",
"6327",,,"Result","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"95","PERCENT","A",
"6328",,,"Result","B08MG01","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"86","PERCENT","A",""
"6328",,,"Result","B08MG01","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"83","PERCENT","A",""
"6328",,,"Result","B08MG01","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"96","PERCENT","A",""
"6328",,,"Result","B08MG01","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"75","PERCENT","A",""
"6328",,,"Result","B08MG01","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"86","PERCENT","A",""
"6328",,,"Result","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"85","PERCENT","A",
"6328",,,"Result","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"85","PERCENT","A",
"6328",,,"Result","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"95","PERCENT","A",
"6328",,,"Result","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"90","PERCENT","A",
"6328",,,"Result","B08EE082608","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"80","PERCENT","A",
"6406",,,"QA","B08MGSPLIT","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"69","PERCENT","A",""
"6406",,,"QA","B08MGSPLIT","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"71","PERCENT","A",""
"6406",,,"QA","B08MGSPLIT","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"92","PERCENT","A",""
"6406",,,"QA","B08MGSPLIT","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"97","PERCENT","A",""
"6406",,,"QA","B08MGSPLIT","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"72","PERCENT","A",""
"6406",,,"QA","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"100","PERCENT","A",
"6406",,,"QA","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"75","PERCENT","A",
"6406",,,"QA","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"85","PERCENT","A",
"6406",,,"QA","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"80","PERCENT","A",
"6406",,,"QA","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"75","PERCENT","A",
"6485",,,"QA","B08MGSPLIT","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"73","PERCENT","A",""
"6485",,,"QA","B08MGSPLIT","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"83","PERCENT","A",""
"6485",,,"QA","B08MGSPLIT","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"69","PERCENT","A",""
"6485",,,"QA","B08MGSPLIT","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"94","PERCENT","A",""
"6485",,,"QA","B08MGSPLIT","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"80","PERCENT","A",""
"6485",,,"QA","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"70","PERCENT","A",
"6485",,,"QA","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"60","PERCENT","A",
"6485",,,"QA","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"65","PERCENT","A",
"6485",,,"QA","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"85","PERCENT","A",
"6485",,,"QA","B08EELPLSELTJR","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"55","PERCENT","A",
"6570",,,"Result","B08MG10","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"73","PERCENT","A",""
"6570",,,"Result","B08MG10","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"61","PERCENT","A",""
"6570",,,"Result","B08MG10","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"73","PERCENT","A",""
"6570",,,"Result","B08MG10","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"76","PERCENT","A",""
"6570",,,"Result","B08MG10","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"74","PERCENT","A",""
"6570",,,"Result","B08EE090208","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"90","PERCENT","A",
"6570",,,"Result","B08EE090208","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"90","PERCENT","A",
"6570",,,"Result","B08EE090208","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"95","PERCENT","A",
"6570",,,"Result","B08EE090208","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"95","PERCENT","A",
"6570",,,"Result","B08EE090208","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"90","PERCENT","A",
"6572",,,"Result","B08MG09R","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"54","PERCENT","C","Only enough sample left for 3 reps"
"6572",,,"Result","B08MG09R","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"84","PERCENT","C","Only enough sample left for 3 reps"
"6572",,,"Result","B08MG09R","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"62","PERCENT","C","Only enough sample left for 3 reps"
"6572",,,"Result","B08EE090208","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"90","PERCENT","A",
"6572",,,"Result","B08EE090208","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"100","PERCENT","A",
"6572",,,"Result","B08EE090208","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"95","PERCENT","A",
"6572",,,"Result","B08EE090208","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"85","PERCENT","A",
"6572",,,"Result","B08EE090208","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"90","PERCENT","A",
"6659",,,"Result","B08MG14","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"82","PERCENT","A",""
"6659",,,"Result","B08MG14","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"99","PERCENT","A",""
"6659",,,"Result","B08MG14","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"90","PERCENT","A",""
"6659",,,"Result","B08MG14","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"90","PERCENT","A",""
"6659",,,"Result","B08MG14","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"93","PERCENT","A",""
"6659",,,"Result","B08EE090908","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"80","PERCENT","A",
"6659",,,"Result","B08EE090908","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"85","PERCENT","A",
"6659",,,"Result","B08EE090908","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"70","PERCENT","A",
"6659",,,"Result","B08EE090908","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"100","PERCENT","A",
"6659",,,"Result","B08EE090908","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"90","PERCENT","A",
"6660",,,"Result","B08MG13","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"93","PERCENT","A",""
"6660",,,"Result","B08MG13","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"75","PERCENT","A",""
"6660",,,"Result","B08MG13","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"98","PERCENT","A",""
"6660",,,"Result","B08MG13","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"104","PERCENT","A",""
"6660",,,"Result","B08MG13","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"100","PERCENT","A",""
"6660",,,"Result","B08EE090208","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"80","PERCENT","A",
"6660",,,"Result","B08EE090208","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"95","PERCENT","A",
"6660",,,"Result","B08EE090208","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"95","PERCENT","A",
"6660",,,"Result","B08EE090208","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"100","PERCENT","A",
"6660",,,"Result","B08EE090208","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"90","PERCENT","A",
"6661",,,"Result","B08MG12","SWI","WS","MG",-99.00,-99.00,"NR","NPA",1,"86","PERCENT","A",""
"6661",,,"Result","B08MG12","SWI","WS","MG",-99.00,-99.00,"NR","NPA",2,"44","PERCENT","A",""
"6661",,,"Result","B08MG12","SWI","WS","MG",-99.00,-99.00,"NR","NPA",3,"78","PERCENT","A",""
"6661",,,"Result","B08MG12","SWI","WS","MG",-99.00,-99.00,"NR","NPA",4,"59","PERCENT","A",""
"6661",,,"Result","B08MG12","SWI","WS","MG",-99.00,-99.00,"NR","NPA",5,"61","PERCENT","A",""
"6661",,,"Result","B08EE090208","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"90","PERCENT","A",
"6661",,,"Result","B08EE090208","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"70","PERCENT","A",
"6661",,,"Result","B08EE090208","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"80","PERCENT","A",
"6661",,,"Result","B08EE090208","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"80","PERCENT","A",
"6661",,,"Result","B08EE090208","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"20","PERCENT","A","Identified as outlier by Dixon's Outlier Test"
"6269",,,"Result","B08EEAH","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"90","PERCENT","A",
"6269",,,"Result","B08EEAH","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"95","PERCENT","A",
"6269",,,"Result","B08EEAH","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"70","PERCENT","A",
"6269",,,"Result","B08EEAH","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"80","PERCENT","A",
"6269",,,"Result","B08EEAH","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"80","PERCENT","A",
"6270",,,"Result","B08EEAH","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"90","PERCENT","A",
"6270",,,"Result","B08EEAH","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"100","PERCENT","A",
"6270",,,"Result","B08EEAH","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"90","PERCENT","A",
"6270",,,"Result","B08EEAH","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"90","PERCENT","A",
"6270",,,"Result","B08EEAH","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"90","PERCENT","A",
"6271",,,"Result","B08EEAH","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"50","PERCENT","A",
"6271",,,"Result","B08EEAH","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"60","PERCENT","A",
"6271",,,"Result","B08EEAH","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"65","PERCENT","A",
"6271",,,"Result","B08EEAH","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"55","PERCENT","A",
"6271",,,"Result","B08EEAH","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"75","PERCENT","A",
"6280",,,"Result","B08EEAH","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"80","PERCENT","A",
"6280",,,"Result","B08EEAH","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"85","PERCENT","A",
"6280",,,"Result","B08EEAH","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"95","PERCENT","A",
"6280",,,"Result","B08EEAH","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"75","PERCENT","A",
"6280",,,"Result","B08EEAH","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"70","PERCENT","A",
"6282",,,"Result","B08EEAH","BS","WS","EE",-99.00,-99.00,"NR","SP10",1,"85","PERCENT","A",
"6282",,,"Result","B08EEAH","BS","WS","EE",-99.00,-99.00,"NR","SP10",2,"85","PERCENT","A",
"6282",,,"Result","B08EEAH","BS","WS","EE",-99.00,-99.00,"NR","SP10",3,"90","PERCENT","A",
"6282",,,"Result","B08EEAH","BS","WS","EE",-99.00,-99.00,"NR","SP10",4,"85","PERCENT","A",
"6282",,,"Result","B08EEAH","BS","WS","EE",-99.00,-99.00,"NR","SP10",5,"90","PERCENT","A",
"6406",,,"QA","GC_B08EE1_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",1,"95","PERCENT","AK",
"6406",,,"QA","GC_B08EE1_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",2,"95","PERCENT","AK",
"6406",,,"QA","GC_B08EE1_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",3,"80","PERCENT","AK",
"6406",,,"QA","GC_B08EE1_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",4,"90","PERCENT","AK",
"6406",,,"QA","GC_B08EE1_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",5,"100","PERCENT","AK",
"6468",,,"RESULT","GC_B08EE1_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",1,"85","PERCENT","AEK",
"6468",,,"RESULT","GC_B08EE1_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",2,"95","PERCENT","AEK",
"6468",,,"RESULT","GC_B08EE1_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",3,"95","PERCENT","AEK",
"6468",,,"RESULT","GC_B08EE1_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",4,"90","PERCENT","AEK",
"6468",,,"RESULT","GC_B08EE1_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",5,"80","PERCENT","AEK",
"6485",,,"RESULT","GC_B08EE1_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",1,"80","PERCENT","AK",
"6485",,,"RESULT","GC_B08EE1_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",2,"65","PERCENT","AK",
"6485",,,"RESULT","GC_B08EE1_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",3,"85","PERCENT","AK",
"6485",,,"RESULT","GC_B08EE1_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",4,"80","PERCENT","AK",
"6485",,,"RESULT","GC_B08EE1_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",5,"70","PERCENT","AK",
"GS00",,,"QA","GC_B08EE1_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",1,"90","PERCENT","A",
"GS00",,,"QA","GC_B08EE1_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",2,"95","PERCENT","A",
"GS00",,,"QA","GC_B08EE1_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",3,"90","PERCENT","A",
"GS00",,,"QA","GC_B08EE1_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",4,"80","PERCENT","A",
"GS00",,,"QA","GC_B08EE1_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",5,"70","PERCENT","A",
"0000",,,"CNEG","GC_B08EE1_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",1,"95","PERCENT","A",
"0000",,,"CNEG","GC_B08EE1_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",2,"85","PERCENT","A",
"0000",,,"CNEG","GC_B08EE1_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",3,"95","PERCENT","A",
"0000",,,"CNEG","GC_B08EE1_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",4,"100","PERCENT","A",
"0000",,,"CNEG","GC_B08EE1_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",5,"85","PERCENT","A",
"6442",,,"RESULT","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",1,"85","PERCENT","AEK",
"6442",,,"RESULT","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",2,"90","PERCENT","AEK",
"6442",,,"RESULT","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",3,"80","PERCENT","AEK",
"6442",,,"RESULT","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",4,"80","PERCENT","AEK",
"6442",,,"RESULT","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",5,"75","PERCENT","AEK",
"6472",,,"RESULT","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",1,"80","PERCENT","AEK",
"6472",,,"RESULT","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",2,"90","PERCENT","AEK",
"6472",,,"RESULT","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",3,"80","PERCENT","AEK",
"6472",,,"RESULT","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",4,"85","PERCENT","AEK",
"6472",,,"RESULT","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",5,"75","PERCENT","AEK",
"6479",,,"RESULT","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",1,"75","PERCENT","AEK",
"6479",,,"RESULT","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",2,"65","PERCENT","AEK",
"6479",,,"RESULT","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",3,"80","PERCENT","AEK",
"6479",,,"RESULT","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",4,"80","PERCENT","AEK",
"6479",,,"RESULT","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",5,"80","PERCENT","AEK",
"7301",,,"RESULT","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",1,"95","PERCENT","AEK",
"7301",,,"RESULT","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",2,"100","PERCENT","AEK",
"7301",,,"RESULT","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",3,"90","PERCENT","AEK",
"7301",,,"RESULT","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",4,"85","PERCENT","AEK",
"7301",,,"RESULT","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",5,"100","PERCENT","AEK",
"7321",,,"RESULT","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",1,"90","PERCENT","AEK",
"7321",,,"RESULT","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",2,"85","PERCENT","AEK",
"7321",,,"RESULT","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",3,"90","PERCENT","AEK",
"7321",,,"RESULT","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",4,"75","PERCENT","AEK",
"7321",,,"RESULT","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",5,"90","PERCENT","AEK",
"7395",,,"RESULT","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",1,"100","PERCENT","AEK",
"7395",,,"RESULT","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",2,"95","PERCENT","AEK",
"7395",,,"RESULT","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",3,"85","PERCENT","AEK",
"7395",,,"RESULT","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",4,"75","PERCENT","AEK",
"7395",,,"RESULT","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",5,"80","PERCENT","AEK",
"GS00",,,"QA","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",1,"-99","PERCENT","ACE","Replicate Lost"
"GS00",,,"QA","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",2,"75","PERCENT","ACE",
"GS00",,,"QA","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",3,"65","PERCENT","ACE",
"GS00",,,"QA","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",4,"75","PERCENT","ACE",
"GS00",,,"QA","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",5,"70","PERCENT","ACE",
"0000",,,"CNEG","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",1,"95","PERCENT","A",
"0000",,,"CNEG","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",2,"90","PERCENT","A",
"0000",,,"CNEG","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",3,"95","PERCENT","A",
"0000",,,"CNEG","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",4,"95","PERCENT","A",
"0000",,,"CNEG","GC_B08EE2_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",5,"95","PERCENT","A",
"6489",,,"QA","GC_B08EE3_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",1,"95","PERCENT","E",
"6489",,,"QA","GC_B08EE3_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",2,"85","PERCENT","E",
"6489",,,"QA","GC_B08EE3_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",3,"80","PERCENT","E",
"6489",,,"QA","GC_B08EE3_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",4,"90","PERCENT","E",
"6489",,,"QA","GC_B08EE3_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",5,"95","PERCENT","E",
"6171",,,"QA","GC_B08EE3_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",1,"95","PERCENT","AK",
"6171",,,"QA","GC_B08EE3_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",2,"95","PERCENT","AK",
"6171",,,"QA","GC_B08EE3_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",3,"90","PERCENT","AK",
"6171",,,"QA","GC_B08EE3_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",4,"100","PERCENT","AK",
"6171",,,"QA","GC_B08EE3_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",5,"90","PERCENT","AK",
"6372",,,"RESULT","GC_B08EE3_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",1,"100","PERCENT","AK",
"6372",,,"RESULT","GC_B08EE3_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",2,"90","PERCENT","AK",
"6372",,,"RESULT","GC_B08EE3_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",3,"80","PERCENT","AK",
"6372",,,"RESULT","GC_B08EE3_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",4,"95","PERCENT","AK",
"6372",,,"RESULT","GC_B08EE3_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",5,"100","PERCENT","AK",
"6354",,,"RESULT","GC_B08EE3_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",1,"95","PERCENT","AK",
"6354",,,"RESULT","GC_B08EE3_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",2,"90","PERCENT","AK",
"6354",,,"RESULT","GC_B08EE3_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",3,"80","PERCENT","AK",
"6354",,,"RESULT","GC_B08EE3_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",4,"65","PERCENT","AK",
"6354",,,"RESULT","GC_B08EE3_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",5,"100","PERCENT","AK",
"6363",,,"RESULT","GC_B08EE3_S_TOX","BS","GTCN","EE",-99.00,-99.00,"NR","SP10",1,"60","PERCENT","AK",
